id,year,month,text_clean,tags_raw,macro_tags,cluster_final,cluster_method,feature_set,umap2_x,umap2_y,umap3_x,umap3_y,umap3_z
640913,2013,5,"Комната в городском управлении ГИБДД. Один гаишник составляет протокол о ДТП, другой играет на компьютере. Виновник ДТП - немой. Он сидит перед гаишником, тот ему задаёт вопросы устно, немой пишет в тетрадке ответ, который гаишник аккуратно переписывает в протокол. Через некоторое время немой передал гаишнику тетрадку, тот читает: ""Сколько стоит замять это дело?"" Гаишник, недолго думая, тоже пишет в тетрадке, чтобы не спалиться, и отдаёт её немому. Тот читает: ""1000$"". Прочитав, выпучивает глаза и выдаёт: - Ну ни х*я себе! Второй гаишник, выпучивая глаза не меньше, чем немой, и, обращаясь к напарнику, говорит: - Да ты, Сёма, прямо как Кашпировский!","[""гаи""]","[""law_crime""]",15,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.9294,6.6042147,0.29234627,5.5111284,-1.0375984
640914,2013,5,Главным источником благополучия в жизни по прежнему остаётся - чужая шея.,"[""о жизни""]","[""absurd_philosophy""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.0680113,3.929786,3.6301785,3.1114628,1.0465993
640915,2013,5,"Если ваш компаньон по бизнесу готов работать за минимальную зарплату, то видимо вы о нём чего-то не знаете.","[""работа""]","[""work_professions""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.5855222,5.0596523,3.868408,3.7938387,0.21816564
641032,2013,5,"Бывало, идёшь с ребёнком на детскую площадку погулять: тащишь с этажа велосипед, резиновый мяч, пластмассовый автомат, формочки. А он найдёт интересную палочку и всю прогулку царапает ею по асфальту...","[""дети""]","[""education_children""]",14,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.6748385,5.2166867,2.5219505,4.2886443,1.6388545
641033,2013,5,"У меня подруга выходит замуж. Подбираю ей букет. И есть обалденный вариант, но там фиолетовые и жёлтые цветы. И хотя жёлтые по народным приметам - это как бы к богатству, но у нас многие почему-то считают, что к разлуке. Решила позвонить подруге и спрашиваю: - Люся, ты не будешь напрягаться из-за жёлтых цветов? Та отвечает: - Я выхожу замуж в пятницу 13-го. Как ты думаешь, жёлтые цветы что-нибудь изменят?","[""девушки"", ""приметы""]","[""sex_gender"", ""everyday_life""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.3446424,3.7718773,2.0218663,3.2729592,0.7402295
641034,2013,5,"- А вы знаете, как в Африке ловят крокодилов? Берут большую стеклянную банку и сажают в неё молодого, крепкого пигмея. Крокодил с голодухи заглатывает эту банку и в результате становится совершенно беспомощным. - А почему? - Ну, сам посуди, пузо-то у него здоровенное делается, и лапками он до земли уже не достаёт. Барахтается, бедолага, а убежать обратно в реку не может. - А пигмей-то зачем нужен? - Пигмей? Пигмей - всё. Пигмей больше уже не нужен...","[""охота""]","[""everyday_life""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.7657206,5.577674,0.47755292,5.3856835,1.2791722
641035,2013,5,"- Дорогой, надо бы завести кота... - Заглох он, что ли?!..","[""кошки"", ""муж и жена""]","[""family_relationships"", ""animals""]",10,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.58527434,5.3143635,1.7056314,4.741574,2.3449006
641036,2013,5,"- А я тёщу в гости через твиттер приглашаю. - Так у неё же нет твиттера. - Ааа, так вооот почему она не приезжает...","[""тёща""]","[""family_relationships""]",1,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.280809,4.421642,0.055215023,4.418765,0.5423438
641038,2013,5,"В драке сантехника Васи и плотника Пети всегда виновен стоматолог Рабинович. Во-первых, потому что еврей. А во-вторых, потому что только он поимел прибыль, вставляя избитым новые зубы.","[""Рабинович""]","[""literature_folklore_characters""]",6,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.2257088,6.6753206,1.9066833,5.75376,0.6646627
641039,2013,5,"Под окнами студенческого общежития прошла демонстрация преподавателей с плакатами ""Деканат - вокзал - стройбат!""","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.49889815,2.4128318,1.1648299,3.479855,2.5360768
641042,2013,5,"Коты - они как люди: нагадив тебе в ботинок, выказывают удвоенную радость при твоем появлении.","[""кошки""]","[""animals""]",10,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.0176474,5.4319115,2.1831982,4.6251907,2.4321063
641048,2013,5,"Бэйджик на фирменной блузке в электронном супермаркете: ""Стажёр Ада"".","[""работа""]","[""work_professions""]",4,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.6697786,6.0325108,3.3343315,4.6014824,-0.34860682
641049,2013,5,"На экзамене. - Что ты делала для подготовки к экзамену? - Я молилась, поставьте мне хотя бы троечку. - Не могу, Сидорова, ты же ничего не знаешь. - Не любите вы нас - православных.","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.24503797,2.000237,0.31943962,3.2375367,2.704174
641050,2013,5,"Если в 40 перепрыгиваешь турникет, то здоровье в порядке, но над жизнью стоит призадуматься.","[""о жизни""]","[""absurd_philosophy""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.232622,4.4838085,4.052817,3.6027505,1.3598347
641053,2013,5,"Утро понедельника. Начальник: - Глаза у тебя опухшие и красные. Ты что, пил? - Нет, блин, на работу идти не хотел. Плакал.","[""работа""]","[""work_professions""]",1,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.16539386,4.263062,1.2201499,4.058368,-0.041628353
641054,2013,5,"Улыбка - это не признак наличия у человека позитива, это признак умения игнорировать окружающее его дерьмо.","[""о жизни""]","[""absurd_philosophy""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.2288873,3.810239,3.7437248,3.0335078,0.89158195
645098,2013,6,"Хитрая собака-поводырь из-за дождя два часа водила хозяина по квартире, умело имитируя уличные звуки.","[""собаки""]","[""animals""]",10,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.9724806,5.5723395,2.0844648,4.7633367,2.3827763
645101,2013,6,"В нашей стране яма любой глубины и размера на дороге считается не существующей, если перед ней поставлен знак ""Дорожные работы"".","[""авто""]","[""transport""]",4,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.8324277,6.7508183,3.0136566,5.151221,-0.380322
645105,2013,6,Инструкция по отлову котов: 1. Возьмите пустую картонную коробку. 2. Ждите.,"[""кошки""]","[""animals""]",10,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.4035563,5.571104,2.4445972,4.303069,2.3221416
645107,2013,6,Девушки! Берегите себя - не заглядывайте в телефон парня. Парня тоже берегите - убирайте свой телефон от него подальше.,"[""мобильный""]","[""it_internet""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.3481658,3.3949912,2.6582572,2.859883,0.3153715
645108,2013,6,"Перед тем как идти в гости, расправьте диван-кровать. Когда вернётесь домой, поймёте, насколько мудро вы поступили.","[""о жизни""]","[""absurd_philosophy""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.64991,3.9436429,2.9335365,3.2245562,0.3260884
645110,2013,6,"- Вот представь: футболисты играют, красиво так играют - финты, точные пасы, проходы по флангам... А голов нет. - Почему? - А потому что ворот нет! А теперь представь другую ситуацию: ворота есть, да только без вратаря... И противника нет. Футболисты лупят по пустым воротам, через несколько минут счёт уже 140:0! Ну сколько ты сможешь смотреть на такой футбол? Ясное дело, такая игра быстро надоест... Ну что, понял теперь, как отличить эротику от порнухи?","[""спорт"", ""футбол""]","[""sport""]",16,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.1086037,8.71347,3.5833552,7.1706595,0.33872586
645112,2013,6,"""Мы с Вами не встречались на дне рождения Абрамовича в Лондоне?"" Пока ни одна девушка мне не ответила утвердительно, зато почти все соглашаются со мной поужинать!","[""девушки""]","[""sex_gender""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.8549628,3.89143,2.6510708,3.2230105,0.47881967
645115,2013,6,"На уроке физики в школе: - Вовочка, кто такой Георг Ом? - Раз писал законы, наверное, депутат.","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-3.158745,4.228958,-1.0048424,4.8851542,2.3911023
645116,2013,6,"Яндекс-карты, Яндекс-деньги, Яндекс-два ствола.","[""интернет""]","[""it_internet""]",4,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.7289965,5.9282866,4.165374,4.6186094,-0.16410054
645117,2013,6,"Объявление: ""Срочно! Ищу работу дегустатора шашлыков. По совместительству могу дегустировать колбасу, сыр, водку, пиво и прочее. Возможен семейный бригадный подряд"".","[""объявления"", ""работа""]","[""work_professions"", ""consumer_services""]",4,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.1614525,4.9191914,2.9191628,3.886223,-0.48308122
645119,2013,6,"- Она, короче, в любви призналась. - А ты что? - А я мёртвым прикинулся.","[""девушки"", ""мужчины""]","[""sex_gender""]",1,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.12424445,4.0704327,0.94478524,3.5822172,0.61389107
645120,2013,6,"- Ребята, пожалуйста, не закапывайте меня. - Лёха, всё, перекур! Со мной картошка разговаривает!","[""мужчины""]","[""sex_gender""]",1,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.06765303,4.688223,0.9605959,4.4461703,0.74575156
645122,2013,6,"Пришел домой, смотрю - моя сидит: перчатки в зубах, шапка набекрень, одна штанина джинсов снята, вторая наполовину, зато уже в ""Одноклассниках""!","[""интернет""]","[""it_internet""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.6829362,4.0372944,2.4271796,3.639109,0.48820826
645125,2013,6,"Когда Купидон пронзает нас своими стрелами, мы не чувствуем боли. Больно становится тогда, когда он вырывает их обратно...","[""любовь""]","[""family_relationships""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.9192898,3.7268043,3.3900423,3.2010365,0.9845768
645249,2013,6,"- Как вас зовут? - Василий. - Дети есть? - Да, сын Василий и дочь Василиса! - А животные дома есть? - Кот Васька! - К сожалению, мы не можем вас принять на должность креативного менеджера...","[""работа""]","[""work_professions""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.9624194,4.8133755,0.49560517,4.925307,1.8024206
645258,2013,6,"Умерла пятитысячная купюра и попала на тот свет. Стоит в очереди вместе с другими купюрами. Доходит до ворот в рай. А ей говорят: извини, мол, но тебе в ад. Пятитысячная начинает громко возмущаться: - Как в ад?! Да вы знаете, кто я?! Да вы знаете, как люди радовались, когда я попадала к ним в руки?! Да я... Её перебивает старенькая потрёпанная десятирублёвка: - Доченька! А ты в церкви-то когда в последний раз была?.. То-то же.","[""деньги""]","[""finance_economy""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.0021663,5.508317,0.53451645,5.223225,0.49998164
645263,2013,6,"Женщины, они как Чебурашка - теплые, мягкие, любят ушами и всю жизнь живут с каким-то крокодилом!","[""девушки""]","[""sex_gender""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.3696086,3.1477768,2.6470053,2.5375302,1.2023565
645278,2013,6,Был сегодня на улице. Людей видел. Жесть!,"[""о жизни""]","[""absurd_philosophy""]",4,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.437793,6.3271275,3.3112988,4.7983327,0.40628865
645370,2013,6,"На уроке в школе: - Дети, придумайте синоним к слову ""власть"". - Красть.","[""школа""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.843475,3.7815611,0.056561768,4.461772,2.5433521
645371,2013,6,"Если у нас пока не получается отделить церковь от государства, давайте хотя бы отделим церковь от дорогих иномарок.","[""политика""]","[""politics_power""]",4,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.8836927,7.184531,3.570391,5.3169584,-0.52649224
645373,2013,6,"Троллейбус в час пик - как мафия: трудно попасть, ещё труднее покинуть.","[""троллейбус""]","[""transport""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.8972237,6.666456,3.1215613,5.2078114,0.24842168
645379,2013,6,"- Нужно ценить людей, которые приходят в те моменты, когда плохо не им, а вам... - Это судебных приставов, что ли?","[""о жизни""]","[""absurd_philosophy""]",15,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.5630589,6.2790356,3.3747401,5.1614575,-0.21193106
645380,2013,6,"Купить часы за пять миллионов не круто, круто суметь их продать. Древняя еврейская мудрость","[""о жизни""]","[""absurd_philosophy""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.6587617,5.5794253,4.181515,4.046282,0.14196672
645382,2013,6,"Всегда задумывался, почему гаишники подходят ко мне с подветренной стороны? Теперь понял: они - хищники!","[""гаи""]","[""law_crime""]",15,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.8424778,6.352455,2.8964863,5.084776,0.055251095
645389,2013,6,"Самый опасный человек тот, кто слушает, думает и молчит.","[""приметы""]","[""everyday_life""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.2734315,4.1112456,3.8883746,3.3817446,0.93114644
645394,2013,6,"""Сегодня лягу пораньше!"" от создателей ""Завтра брошу курить!"".","[""кино"", ""реклама""]","[""media_popculture"", ""consumer_services""]",13,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.2481723,4.858583,2.9991558,3.9583745,0.6744543
645395,2013,6,Успешные гармоничные отношения складываются у двух типов супружеских пар: 1. Оба супруга приличные адекватные люди. 2. Оба супруга е*анутые.,"[""муж и жена""]","[""family_relationships""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.7627666,3.1143541,2.1508307,2.6398764,1.0454131
645396,2013,6,"Дочь директора столовой с раннего детства знала, где будет проходить её свадьба.","[""девушки"", ""свадьба""]","[""family_relationships"", ""sex_gender""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.651608,4.3147173,2.365069,3.711501,1.4913008
645400,2013,6,"Слоганом политбюро был: ""Ум, честь и совесть"". Госдума похоже решительно отвергает свою связь с коммунистическим прошлым.","[""политика""]","[""politics_power""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.562564,7.1587195,4.38798,5.4091153,0.7347047
645402,2013,6,Британские учёные изобрели кружку для левшей.,"[""британские ученые""]","[""science_space""]",13,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.4341495,5.4354973,3.4302664,4.156363,1.9473331
645479,2013,7,"Как надоели эти иностранные словечки, заполонившие русский язык! Вот, например, толерантность... Ну чем вам похуизм-то не нравится???","[""русский язык""]","[""textual_forms""]",14,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.8502932,6.4723005,3.7792172,5.229011,1.0065236
645502,2013,7,"Купила в овощном магазине: египетский картофель, китайский редис, польские огурцы, турецкий чеснок, израильский сельдерей. Я дико извиняюсь, а у нас в России кроме цен что-нибудь растёт?","[""о жизни""]","[""absurd_philosophy""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.4622264,6.530815,4.1285653,5.161943,0.17095056
645495,2013,7,"- Уже за полночь, сделайте, пожалуйста, музыку потише. - Я не жаловался, когда вы вчера громко трахались. - Я только сегодня утром из командировки... СУКА!","[""соседи""]","[""everyday_life""]",1,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.6251223,4.7123,0.7867429,4.49486,0.22979252
645484,2013,7,"Лет с восьми-девяти дети перестают верить, что Дед Мороз принесет им подарки, а лет с сорока-сорока пяти, что государство им заплатит пенсии по старости.","[""о жизни""]","[""absurd_philosophy""]",11,leiden,hybrid_dense_lexical_dw0.75_lw0.25,4.706374,6.497025,4.4626904,4.8778214,1.9309961
645477,2013,7,- Что будем делать? - Я буду тебя ласкать. - А как же твои родители? - Они не будут.,"[""девушки"", ""мужчины""]","[""sex_gender""]",1,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.09480958,3.8033297,0.8372796,3.5696487,0.87469214
645488,2013,7,"Жизнь надо прожить так, чтобы единственное, о чём вы пожалели - это то, что двадцать лет назад, в ночь после вашего столетнего юбилея у вас было только шесть презервативов...","[""о жизни""]","[""absurd_philosophy""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.903749,4.1090226,3.6146543,3.3299792,1.2999078
645501,2013,7,"Находясь в состоянии аффекта, блондинка переустановила Windows, поменяла зимнюю резину и защитила кандидатскую диссертацию.","[""блондинки""]","[""sex_gender""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.275963,4.4186635,2.8019006,3.6572604,0.6691922
645496,2013,7,По мере взросления ребёнка строение тела снежной бабы становится всё более детальным.,"[""дети""]","[""education_children""]",14,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.0751812,4.134621,2.661225,3.541352,1.4003236
645500,2013,7,"В Англии много красивых девушек, но все они из России.","[""девушки""]","[""sex_gender""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.199892,3.6414788,2.8896265,2.9360104,1.0097291
645487,2013,7,"Через двести лет геи научились рожать, да только дети у них получались какие-то говнистые...","[""геи""]","[""sex_gender""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.9092616,4.518554,2.5469756,3.7707553,1.5976324
645481,2013,7,Заседание членов Единой России. Доклачик говорит: - Каждый из нас должен оказывать активную поддержку Владимиру Владимировичу Путину... Тут встаёт член ЕР Борис Моисеев: - А можно я буду оказывать пассивную?,"[""политика""]","[""politics_power""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,4.43745,8.071634,4.8368354,6.179533,1.5523709
645478,2013,7,"Только в России могут построить подземный переход с пандусом для колясок, велосипедов и т.п. только с одной стороны. Это, типа, где съехал, там и поднимайся.","[""о жизни""]","[""absurd_philosophy""]",4,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.4326088,7.0295014,3.5323617,5.509019,0.1498999
645485,2013,7,"- А ты понравилась моим родителям, они сказали, что ты умная и милая. - Очень приятно это слышать... - Но я не выдержал и сказал, что они плохо тебя знают.","[""девушки"", ""мужчины""]","[""sex_gender""]",1,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.26030982,4.0063043,1.1613355,3.707184,0.6908799
645494,2013,7,Современный управдом: - Распределите среди жильцов нашего дома карточки Visa соседнего банка. - А если откажутся? - Отключим Интернет.,"[""жкх""]","[""consumer_services""]",12,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.3720233,5.01097,3.5559483,3.9436328,0.10876985
645493,2013,7,"Оказывается, в интенсивный курс изучения русского языка входят практические занятия по забиванию гвоздей молотком.","[""русский язык""]","[""textual_forms""]",14,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.8555485,5.7095346,2.8759217,4.630535,1.73395
645498,2013,7,"Если бы в качестве мелодий для автосигнализации устанавливали бы детский плач, кошачий мяв или женскую истерику, их хозяева бежали бы отключить их в любую погоду и время суток со скоростью звука.","[""авто""]","[""transport""]",10,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.2881062,5.2233014,2.436685,4.2993693,2.1077323
649685,2013,8,"Стоит девушка на мосту, явно собирается свести счеты с жизнью. Подходит бомж. - Девушка, раз вам уже все равно, можно, я вас напоследок трахну? У меня так давно не было женщины! - КАзел! Ты вААбще себя видел? Грязный, вонючий, вшивый! Нет, нет и нет! Уйди!!! - Конечно, конечно. Уже ухожу. Я вас внизу подожду.","[""девушки""]","[""sex_gender""]",9,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.1646354,5.616208,0.3856296,5.188881,-0.013379388
649686,2013,8,Стас Михайлов за прошлый год заработал 18 миллионов долларов. Больше у пожилых женщин отнял только Сергей Мавроди.,"[""звёзды""]","[""media_popculture""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,4.5831857,7.127895,5.0091367,5.3393908,1.3452989
649687,2013,8,"Люди, которые говорят: ""Мне б твои проблемы"", - да забирайте! Самовывоз, регулярное пополнение ассортимента, возможен опт!","[""о жизни""]","[""absurd_philosophy""]",4,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.0686955,5.7445407,3.290938,4.226656,-0.43114308
649688,2013,8,"Если из ""Останкино"" пойдет чёрный дым, значит выберут Собянина...","[""Москва""]","[""cities_places""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,4.013545,7.47054,4.623289,5.7785583,1.0962522
649701,2013,8,"На пачках сигарет надо писать не ""Курение убивает"", а ""Счастливые люди не курят"". Вот это я понимаю, вот это мотивация, вот это повод задуматься.","[""сигареты""]","[""alcohol_smoking_drugs""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.203924,5.888516,3.0723834,4.695603,0.4053529
649702,2013,8,"Турист в Лондоне подходит к мальчику и спрашивает: - Скажи мне, мальчик, у вас здесь часто можно увидеть солнце? - Я не знаю, сэр, мне только 13 лет.","[""отдых""]","[""everyday_life""]",14,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.0751688,6.0054007,1.684269,5.084518,0.80827403
649703,2013,8,"Поликлиника. У кабинета высококлассного специалиста по лечению артрита огромная очередь. В очередной раз загорается лампочка, и к нему в кабинет заходит, еле волоча ноги, старушка с клюкой, согнутая чуть ли не под прямым углом. Через некоторое время эта старушка выходит с прямой спиной и высоко поднятой головой. Одна женщина из очереди восхищается: - Это же просто чудо! Что вам сделал доктор? - Дал мне более длинную клюку.","[""врачи""]","[""health_medicine""]",6,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.223807,3.1251297,-0.1202101,3.8714705,-0.5864534
649705,2013,8,"Уважаемые депутаты, не надо бороться с сексуальными меньшинствами: вы нас не так поняли. Мы просили убрать пидарасов из органов власти...","[""политика""]","[""politics_power""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.2876773,7.100859,4.124592,5.563686,0.5937263
649707,2013,8,Директор Российского фонда нанотехнологий обвинён в мошенничестве в особо мелком размере.,"[""нанотехнологии""]","[""science_space""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.8893893,6.557933,4.6000996,5.232916,0.113568336
649710,2013,8,Путин поймал 20-килограммовую щуку. Лукашенко сома весом в 57 кг. А у Берлускони все равно 25 сантиметров и до сих пор стоит!,"[""Путин""]","[""politics_power""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,4.262567,8.076742,4.882388,6.1220827,1.3152179
649711,2013,8,"А Путин развелся, чтобы на рыбалку ездить?","[""Путин""]","[""politics_power""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,4.002448,7.7966614,4.8555136,6.017682,1.1804438
649714,2013,8,"Был бы жив сегодня дедушка Крылов, он непременно написал бы басню ""Краб, Стерх и Щука"". А воз и ныне там...","[""Путин""]","[""politics_power""]",17,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.8868954,7.3476763,3.6201158,5.9053917,1.2676531
649715,2013,8,"В публичный дом входят два чиновника: - Здравствуйте. Контрольная покупка. А то, может, у вас клиентов недоёбывают.","[""секс""]","[""sex_gender""]",6,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.7917476,6.4077125,4.5234485,5.001122,-0.12800473
649716,2013,8,"Вслед за РБК и канал НТВ тоже завел программу ""НОВОСТИ РЫНКОВ"". Правда, из нее вы не узнаете котировки акций и курсы валют... Зато вам расскажут : на каком рынке погром, на каком бодяжат водку, а на каком черные мочат мусоров.","[""тв""]","[""media_popculture""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.5668747,6.7616053,4.476576,5.156686,0.49949408
649719,2013,8,Обсуждение мультипликационного пса с очень длинными ушами: - Что это за собако-заяц? - Это заябака!,"[""мультфильмы""]","[""media_popculture""]",10,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.0924156,5.2955885,0.37427628,5.242847,1.7296473
649722,2013,8,"Один кот говорит другому: - Я выпил эту штуку, ""Экстремальную энергию"", и не спал два часа! Два часа, представляешь?! - Вот это экстрим!","[""кошки""]","[""animals""]",10,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.2091208,5.09773,1.4825696,4.6713114,2.2544978
649726,2013,8,"Переписка школьниц: ""У меня самые жадные в мире родители!"" (опубликовано с Galaxy S4) ""И у меня! Я хуже нищенки!"" (опубликовано с IPhone 5)","[""школа""]","[""education_children""]",12,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.9603763,5.264683,3.0624244,4.0915937,-0.17205182
649729,2013,8,"- Чем отличается секс за деньги от бесплатного секса ? - Ну, когда ты вызываешь проститутку и платишь ей 300 баксов - это и есть секс за деньги. А вот если ты подарил женщине шубу, бриллианты и машину, то можешь с ней трахаться бесплатно!","[""секс""]","[""sex_gender""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.338428,3.2953804,2.135975,3.2158449,-0.015814126
649732,2013,8,"- Говорят, что на дне Байкала затоплено золото Колчака. - Надо поскорее сообщить об этом В.В.Путину, только он сможет его поднять.","[""Путин""]","[""politics_power""]",0,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.7236433,7.824966,4.630337,6.0849566,0.9532276
649734,2013,8,"Раньше, когда мне было лет восемь, мама часто уезжала на выходные в село и нас с отцом оставляла одних убирать трёхкомнатную квартиру. Ну, батя хитрил немного, говорил: давай каждую комнату в шахматы разыгрывать. Мол, кто проиграет, тот и убирает. И вот так я всегда почти всё убирал сам, в то время, как он, ехидно улыбаясь, смотрел на кухне телевизор и пил пиво. Годы шли, я понемножку учился играть, и вот мне 17 лет, я кандидат в мастера по шахматам, мама снова уехала, я сижу в Сети, в то время как батя домывает уже третью комнату...","[""дети""]","[""education_children""]",14,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.2294815,4.63839,2.8378217,3.909065,1.416929
649735,2013,8,"Самую большую ошибку в жизни люди совершают, когда они не пытаются зарабатывать на жизнь тем, что им больше всего нравится. © Малкольм Форбс","[""о жизни""]","[""absurd_philosophy""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.6986475,3.9197066,4.055255,2.989446,0.58790106
649736,2013,8,"Сижу дома. Составляю донос на соседа с перфоратором: ""Является активным членом Аль Каиды. Видел на циферблате его часов арабские цифры"".","[""соседи""]","[""everyday_life""]",10,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.6625911,5.0554385,2.5401511,4.2475386,1.0383053
649738,2013,8,"Дед на приёме у депутата. - Дедушка, у вас одного процента износа жилья не хватает для признания дома ветхим! - Сволочь, да чтоб тебе одного процента на выборах не хватило!","[""политика""]","[""politics_power""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.3194811,4.5838904,-0.70883083,4.84434,1.4157773
649748,2013,8,"- Я вчера почти трезвая была! - Да?! А кто вылил бутылку водки в аквариум со словами: ""Ой, у них такие печальные глаза...""?","[""водка"", ""девушки""]","[""sex_gender"", ""alcohol_smoking_drugs""]",1,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.7721639,4.561013,0.37994328,4.4440703,0.5924706
649749,2013,8,"Симпатичные девушки, которые не догадываются о своей привлекательности, выглядят лучше, чем красивые девушки, кричащие об этом.","[""девушки""]","[""sex_gender""]",2,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.422819,3.4146116,2.9482777,2.752062,0.8501309
649750,2013,8,Воскресное утро. Тёплая постелька. Сладкий сон. Вдруг удар по голове пультом от телевизора: - Кучимутики!,"[""дети"", ""тв""]","[""education_children"", ""media_popculture""]",17,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.220026,4.881436,2.6206033,4.1726556,0.60693043
649751,2013,8,"Проанализировав свою сложную жизнь, я пришла к выводу, что слишком много анализирую и тем самым усложняю себе жизнь.","[""о жизни""]","[""absurd_philosophy""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,2.9910967,3.9401486,3.317977,3.1941926,0.78694123
